encoder,d,d_pub,d_priv,scheme,n,overlap,shared_n,a_only,b_only,seed,condition,candidate_scope,linkage_method,n_a,n_b,top1_precision,top1_recall,top5_recall,top10_recall,mrr,auc,forced_false_matches,mnn_accepted,mnn_precision,mnn_recall,mnn_false_matches,mnn_unmatched_a,note
e5-small,384,96,288,microkey_perdoc,2000,0.75,1500,500,500,11,clean,same public cell,combined_residual_invariants_nn,2000,2000,0.0555,0.074,0.24266666666666667,0.42,0.18082502304456935,0.5607473333333334,1889,753,0.06640106241699867,0.03333333333333333,703,1247,
e5-small,384,96,288,microkey_perdoc,2000,0.75,1500,500,500,11,clean,same public cell,combined_prefix_residual_nn,2000,2000,0.7155,0.954,0.9793333333333333,0.988,0.9652196219472535,0.9736338222222222,569,1468,0.9611716621253406,0.9406666666666667,57,532,
e5-small,384,96,288,microkey_perdoc,2000,0.75,1500,500,500,11,clean,same public cell,raw_cross_key_cosine_control,2000,2000,0.0235,0.03133333333333333,0.15333333333333332,0.308,0.12421815024519128,0.4879399111111111,1953,1044,0.023946360153256706,0.016666666666666666,1019,956,
e5-small,384,96,288,microkey_perdoc,2000,0.75,1500,500,500,11,fp16,same public cell,cell_label_chance_control,2000,2000,0.024083877655901937,0.032111836874535914,0.16055918437267958,0.3205998502268407,,0.5,1951.8322446881962,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,microkey_perdoc,2000,0.75,1500,500,500,11,fp16,same public cell,public_prefix_nn,2000,2000,0.75,1.0,1.0,1.0,1.0,1.0,500,1545,0.970873786407767,1.0,45,455,
e5-small,384,96,288,microkey_perdoc,2000,0.75,1500,500,500,11,fp16,same public cell,residual_norm_nn,2000,2000,0.7455,0.994,1.0,1.0,0.997,0.9998342222222222,509,1576,0.9441624365482234,0.992,88,424,
e5-small,384,96,288,microkey_perdoc,2000,0.75,1500,500,500,11,fp16,same public cell,gram_quantile_signature_nn,2000,2000,0.045,0.06,0.22,0.40066666666666667,0.16536591696939476,0.5504773777777778,1910,772,0.04922279792746114,0.025333333333333333,734,1228,
e5-small,384,96,288,microkey_perdoc,2000,0.75,1500,500,500,11,fp16,same public cell,robust_neighbour_signature_nn,2000,2000,0.046,0.06133333333333333,0.214,0.39266666666666666,0.16734909233022582,0.5524931555555556,1908,711,0.046413502109704644,0.022,678,1289,
e5-small,384,96,288,microkey_perdoc,2000,0.75,1500,500,500,11,fp16,same public cell,combined_residual_invariants_nn,2000,2000,0.0555,0.074,0.24266666666666667,0.42,0.18085233450556112,0.5607559555555556,1889,753,0.06640106241699867,0.03333333333333333,703,1247,
e5-small,384,96,288,microkey_perdoc,2000,0.75,1500,500,500,11,fp16,same public cell,combined_prefix_residual_nn,2000,2000,0.7155,0.954,0.9793333333333333,0.988,0.9652196219472535,0.9736360888888889,569,1468,0.9611716621253406,0.9406666666666667,57,532,
e5-small,384,96,288,microkey_perdoc,2000,0.75,1500,500,500,11,int8,same public cell,cell_label_chance_control,2000,2000,0.024083877655901937,0.032111836874535914,0.16055918437267958,0.3205998502268407,,0.5,1951.8322446881962,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,microkey_perdoc,2000,0.75,1500,500,500,11,int8,same public cell,public_prefix_nn,2000,2000,0.75,1.0,1.0,1.0,1.0,1.0,500,1543,0.9721322099805574,1.0,43,457,
e5-small,384,96,288,microkey_perdoc,2000,0.75,1500,500,500,11,int8,same public cell,residual_norm_nn,2000,2000,0.6025,0.8033333333333333,1.0,1.0,0.8930888888888889,0.9926613777777777,795,1384,0.7507225433526011,0.6926666666666667,345,616,
e5-small,384,96,288,microkey_perdoc,2000,0.75,1500,500,500,11,int8,same public cell,gram_quantile_signature_nn,2000,2000,0.0485,0.06466666666666666,0.22,0.39666666666666667,0.16785457860114728,0.5503721777777777,1903,779,0.055198973042362,0.028666666666666667,736,1221,
e5-small,384,96,288,microkey_perdoc,2000,0.75,1500,500,500,11,int8,same public cell,robust_neighbour_signature_nn,2000,2000,0.0465,0.062,0.21266666666666667,0.39466666666666667,0.1683305043359847,0.5522170666666667,1907,713,0.047685834502103785,0.02266666666666667,679,1287,
e5-small,384,96,288,microkey_perdoc,2000,0.75,1500,500,500,11,int8,same public cell,combined_residual_invariants_nn,2000,2000,0.0545,0.07266666666666667,0.24066666666666667,0.41533333333333333,0.1797000039114706,0.5606087555555556,1891,744,0.06989247311827956,0.034666666666666665,692,1256,
e5-small,384,96,288,microkey_perdoc,2000,0.75,1500,500,500,11,int8,same public cell,combined_prefix_residual_nn,2000,2000,0.7155,0.954,0.9773333333333334,0.988,0.9649444483191387,0.9735225333333333,569,1466,0.9624829467939973,0.9406666666666667,55,534,
e5-small,384,96,288,cell_C64,2000,0.9,1800,200,200,11,clean,same public cell,cell_label_chance_control,2000,2000,0.02878917728101254,0.031987974756680596,0.15993987378340302,0.31987974756680604,,0.5,1942.421645437975,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,cell_C64,2000,0.9,1800,200,200,11,clean,same public cell,public_prefix_nn,2000,2000,0.9,1.0,1.0,1.0,1.0,1.0,200,1805,0.997229916897507,1.0,5,195,
e5-small,384,96,288,cell_C64,2000,0.9,1800,200,200,11,clean,same public cell,residual_norm_nn,2000,2000,0.9,1.0,1.0,1.0,1.0,1.0,200,1815,0.9917355371900827,1.0,15,185,
e5-small,384,96,288,cell_C64,2000,0.9,1800,200,200,11,clean,same public cell,gram_quantile_signature_nn,2000,2000,0.7675,0.8527777777777777,0.9655555555555555,0.9861111111111112,0.901882490142249,0.9701673456790123,465,1534,0.9432855280312907,0.8038888888888889,87,466,
e5-small,384,96,288,cell_C64,2000,0.9,1800,200,200,11,clean,same public cell,robust_neighbour_signature_nn,2000,2000,0.7405,0.8227777777777778,0.9616666666666667,0.9838888888888889,0.8845504823941873,0.9594813888888889,519,1491,0.9342723004694836,0.7738888888888888,98,509,
e5-small,384,96,288,cell_C64,2000,0.9,1800,200,200,11,clean,same public cell,combined_residual_invariants_nn,2000,2000,0.7835,0.8705555555555555,0.9727777777777777,0.99,0.9156230224811881,0.970628024691358,433,1559,0.9512508017960231,0.8238888888888889,76,441,
e5-small,384,96,288,cell_C64,2000,0.9,1800,200,200,11,clean,same public cell,combined_prefix_residual_nn,2000,2000,0.8995,0.9994444444444445,1.0,1.0,0.9997222222222222,0.9999958950617284,201,1807,0.9955727725511898,0.9994444444444445,8,193,
e5-small,384,96,288,cell_C64,2000,0.9,1800,200,200,11,clean,same public cell,raw_cross_key_cosine_control,2000,2000,0.027,0.03,0.16111111111111112,0.32944444444444443,0.1267039599590974,0.5083089197530865,1946,994,0.03319919517102616,0.018333333333333333,961,1006,
e5-small,384,96,288,cell_C64,2000,0.9,1800,200,200,11,fp16,same public cell,cell_label_chance_control,2000,2000,0.02878917728101254,0.031987974756680596,0.15993987378340302,0.31987974756680604,,0.5,1942.421645437975,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,cell_C64,2000,0.9,1800,200,200,11,fp16,same public cell,public_prefix_nn,2000,2000,0.9,1.0,1.0,1.0,1.0,1.0,200,1805,0.997229916897507,1.0,5,195,
e5-small,384,96,288,cell_C64,2000,0.9,1800,200,200,11,fp16,same public cell,residual_norm_nn,2000,2000,0.895,0.9944444444444445,1.0,1.0,0.9972222222222222,0.9997589351851852,210,1808,0.9861725663716814,0.9905555555555555,25,192,
e5-small,384,96,288,cell_C64,2000,0.9,1800,200,200,11,fp16,same public cell,gram_quantile_signature_nn,2000,2000,0.7675,0.8527777777777777,0.9655555555555555,0.9861111111111112,0.9019010086607674,0.9701666975308643,465,1534,0.9432855280312907,0.8038888888888889,87,466,
e5-small,384,96,288,cell_C64,2000,0.9,1800,200,200,11,fp16,same public cell,robust_neighbour_signature_nn,2000,2000,0.7405,0.8227777777777778,0.9616666666666667,0.9838888888888889,0.8844746785683835,0.9594800925925926,519,1491,0.9342723004694836,0.7738888888888888,98,509,
e5-small,384,96,288,cell_C64,2000,0.9,1800,200,200,11,fp16,same public cell,combined_residual_invariants_nn,2000,2000,0.7835,0.8705555555555555,0.9727777777777777,0.9894444444444445,0.9156534658032981,0.9706274691358024,433,1559,0.9512508017960231,0.8238888888888889,76,441,
e5-small,384,96,288,cell_C64,2000,0.9,1800,200,200,11,fp16,same public cell,combined_prefix_residual_nn,2000,2000,0.8995,0.9994444444444445,1.0,1.0,0.9997222222222222,0.9999958950617284,201,1807,0.9955727725511898,0.9994444444444445,8,193,
e5-small,384,96,288,cell_C64,2000,0.9,1800,200,200,11,int8,same public cell,cell_label_chance_control,2000,2000,0.02878917728101254,0.031987974756680596,0.15993987378340302,0.31987974756680604,,0.5,1942.421645437975,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,cell_C64,2000,0.9,1800,200,200,11,int8,same public cell,public_prefix_nn,2000,2000,0.9,1.0,1.0,1.0,1.0,1.0,200,1805,0.997229916897507,1.0,5,195,
e5-small,384,96,288,cell_C64,2000,0.9,1800,200,200,11,int8,same public cell,residual_norm_nn,2000,2000,0.7255,0.8061111111111111,0.9994444444444445,1.0,0.8961203703703704,0.9929263117283951,549,1566,0.8173690932311622,0.7111111111111111,286,434,
e5-small,384,96,288,cell_C64,2000,0.9,1800,200,200,11,int8,same public cell,gram_quantile_signature_nn,2000,2000,0.7655,0.8505555555555555,0.9655555555555555,0.9855555555555555,0.9000176386266622,0.9700505864197531,469,1536,0.9420572916666666,0.8038888888888889,89,464,
e5-small,384,96,288,cell_C64,2000,0.9,1800,200,200,11,int8,same public cell,robust_neighbour_signature_nn,2000,2000,0.7445,0.8272222222222222,0.9627777777777777,0.9844444444444445,0.8864091630080921,0.9593016358024692,511,1490,0.9362416107382551,0.775,95,510,
e5-small,384,96,288,cell_C64,2000,0.9,1800,200,200,11,int8,same public cell,combined_residual_invariants_nn,2000,2000,0.7825,0.8694444444444445,0.9722222222222222,0.9894444444444445,0.9148206635746626,0.9704862037037036,435,1559,0.949326491340603,0.8222222222222222,79,441,
e5-small,384,96,288,cell_C64,2000,0.9,1800,200,200,11,int8,same public cell,combined_prefix_residual_nn,2000,2000,0.8995,0.9994444444444445,1.0,1.0,0.9997222222222222,0.9999958333333333,201,1807,0.9955727725511898,0.9994444444444445,8,193,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,11,clean,same public cell,cell_label_chance_control,2000,2000,0.028789177281012542,0.0319879747566806,0.15993987378340302,0.31987974756680604,,0.5,1942.4216454379748,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,11,clean,same public cell,public_prefix_nn,2000,2000,0.9,1.0,1.0,1.0,1.0,1.0,200,1805,0.997229916897507,1.0,5,195,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,11,clean,same public cell,residual_norm_nn,2000,2000,0.9,1.0,1.0,1.0,1.0,1.0,200,1815,0.9917355371900827,1.0,15,185,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,11,clean,same public cell,gram_quantile_signature_nn,2000,2000,0.0575,0.06388888888888888,0.22666666666666666,0.4077777777777778,0.17087675413905634,0.5548900308641975,1885,737,0.0773405698778833,0.03166666666666667,680,1263,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,11,clean,same public cell,robust_neighbour_signature_nn,2000,2000,0.054,0.06,0.25166666666666665,0.4061111111111111,0.17434115388415417,0.5636292901234567,1892,769,0.07022106631989597,0.03,715,1231,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,11,clean,same public cell,combined_residual_invariants_nn,2000,2000,0.059,0.06555555555555556,0.255,0.4288888888888889,0.1800411410238721,0.5742515123456791,1882,773,0.07503234152652005,0.03222222222222222,715,1227,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,11,clean,same public cell,combined_prefix_residual_nn,2000,2000,0.859,0.9544444444444444,0.9783333333333334,0.9861111111111112,0.9665099051911918,0.9772572530864199,282,1716,0.9877622377622378,0.9416666666666667,21,284,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,11,clean,same public cell,raw_cross_key_cosine_control,2000,2000,0.0295,0.03277777777777778,0.17666666666666667,0.32611111111111113,0.13067311606755488,0.5030823148148148,1941,1038,0.027938342967244702,0.01611111111111111,1009,962,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,11,fp16,same public cell,cell_label_chance_control,2000,2000,0.028789177281012542,0.0319879747566806,0.15993987378340302,0.31987974756680604,,0.5,1942.4216454379748,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,11,fp16,same public cell,public_prefix_nn,2000,2000,0.9,1.0,1.0,1.0,1.0,1.0,200,1805,0.997229916897507,1.0,5,195,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,11,fp16,same public cell,residual_norm_nn,2000,2000,0.896,0.9955555555555555,1.0,1.0,0.9977777777777778,0.9997945370370369,208,1809,0.9872857932559425,0.9922222222222222,23,191,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,11,fp16,same public cell,gram_quantile_signature_nn,2000,2000,0.0575,0.06388888888888888,0.22666666666666666,0.4072222222222222,0.170802797377713,0.5548964506172839,1885,739,0.07713125845737483,0.03166666666666667,682,1261,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,11,fp16,same public cell,robust_neighbour_signature_nn,2000,2000,0.054,0.06,0.25166666666666665,0.4061111111111111,0.17432980745191404,0.5636295061728396,1892,768,0.0703125,0.03,714,1232,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,11,fp16,same public cell,combined_residual_invariants_nn,2000,2000,0.059,0.06555555555555556,0.2538888888888889,0.4288888888888889,0.17992377879029586,0.5742483333333334,1882,771,0.07522697795071336,0.03222222222222222,713,1229,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,11,fp16,same public cell,combined_prefix_residual_nn,2000,2000,0.859,0.9544444444444444,0.9783333333333334,0.9861111111111112,0.9665099051911918,0.9772574382716049,282,1716,0.9877622377622378,0.9416666666666667,21,284,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,11,int8,same public cell,cell_label_chance_control,2000,2000,0.028789177281012542,0.0319879747566806,0.15993987378340302,0.31987974756680604,,0.5,1942.4216454379748,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,11,int8,same public cell,public_prefix_nn,2000,2000,0.9,1.0,1.0,1.0,1.0,1.0,200,1805,0.997229916897507,1.0,5,195,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,11,int8,same public cell,residual_norm_nn,2000,2000,0.732,0.8133333333333334,1.0,1.0,0.8998055555555556,0.992984675925926,536,1551,0.8349451966473244,0.7194444444444444,256,449,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,11,int8,same public cell,gram_quantile_signature_nn,2000,2000,0.0565,0.06277777777777778,0.2288888888888889,0.4072222222222222,0.17011239073383122,0.5549281790123457,1887,748,0.07352941176470588,0.030555555555555555,693,1252,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,11,int8,same public cell,robust_neighbour_signature_nn,2000,2000,0.0535,0.059444444444444446,0.25333333333333335,0.4066666666666667,0.17394206006520438,0.5638951543209877,1893,780,0.07051282051282051,0.030555555555555555,725,1220,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,11,int8,same public cell,combined_residual_invariants_nn,2000,2000,0.06,0.06666666666666667,0.255,0.43222222222222223,0.1809505733767345,0.5744879320987655,1880,759,0.07509881422924901,0.03166666666666667,702,1241,
e5-small,384,96,288,microkey_perdoc,2000,0.9,1800,200,200,11,int8,same public cell,combined_prefix_residual_nn,2000,2000,0.8585,0.9538888888888889,0.9794444444444445,0.9866666666666667,0.9662426489815337,0.9773872839506174,283,1713,0.9877408056042032,0.94,21,287,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,11,clean,same public cell,cell_label_chance_control,2000,2000,0.031999999999999994,0.031999999999999994,0.16,0.32,,0.5,1936.0,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,11,clean,same public cell,public_prefix_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,11,clean,same public cell,residual_norm_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,11,clean,same public cell,gram_quantile_signature_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,11,clean,same public cell,robust_neighbour_signature_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,11,clean,same public cell,combined_residual_invariants_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,11,clean,same public cell,combined_prefix_residual_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,11,clean,same public cell,raw_cross_key_cosine_control,2000,2000,0.0315,0.0315,0.1515,0.2975,0.12419508730716641,0.49218154999999997,1937,973,0.03597122302158273,0.0175,938,1027,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,11,fp16,same public cell,cell_label_chance_control,2000,2000,0.031999999999999994,0.031999999999999994,0.16,0.32,,0.5,1936.0,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,11,fp16,same public cell,public_prefix_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,11,fp16,same public cell,residual_norm_nn,2000,2000,0.9915,0.9915,1.0,1.0,0.99575,0.9997439625,17,1981,0.99444724886421,0.985,11,19,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,11,fp16,same public cell,gram_quantile_signature_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,11,fp16,same public cell,robust_neighbour_signature_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,11,fp16,same public cell,combined_residual_invariants_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,11,fp16,same public cell,combined_prefix_residual_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,11,int8,same public cell,cell_label_chance_control,2000,2000,0.031999999999999994,0.031999999999999994,0.16,0.32,,0.5,1936.0,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,11,int8,same public cell,public_prefix_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,11,int8,same public cell,residual_norm_nn,2000,2000,0.808,0.808,1.0,1.0,0.8971999999999999,0.9922311500000001,384,1679,0.8695652173913043,0.73,219,321,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,11,int8,same public cell,gram_quantile_signature_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,11,int8,same public cell,robust_neighbour_signature_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,11,int8,same public cell,combined_residual_invariants_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,cell_C64,2000,1.0,2000,0,0,11,int8,same public cell,combined_prefix_residual_nn,2000,2000,1.0,1.0,1.0,1.0,1.0,1.0,0,2000,1.0,1.0,0,0,
e5-small,384,96,288,microkey_perdoc,2000,1.0,2000,0,0,11,clean,same public cell,cell_label_chance_control,2000,2000,0.032,0.032,0.16,0.32,,0.5,1936.0,,,,,,analytic random choice within the disclosed public cell
