encoder,d,d_pub,d_priv,scheme,n,seed,condition,evaluated_queries,view,linkage_method,n_queries,top1,top5,top10,mrr,median_rank,mean_rank,auc,note
e5-small,384,96,288,cell_C64,2000,47,int8,1000,residual,cell_label_chance_control,1000,0.03212117538894192,0.16060587694470962,0.32121175388941925,0.12756907946807305,17.0,17.957,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,cell_C64,2000,47,int8,1000,residual,residual_norm_nn,1000,0.823,1.0,1.0,0.9056666666666667,1.0,1.214,0.99324395,
e5-small,384,96,288,cell_C64,2000,47,int8,1000,residual,residual_norm_rank_assignment,1000,0.088,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,cell_C64,2000,47,int8,1000,full_server,public_prefix_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,2000,47,int8,1000,residual,gram_signature_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,2000,47,int8,1000,residual,nn_graph_signature_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,2000,47,int8,1000,residual,combined_invariants_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,2000,47,int8,1000,full_server,combined_prefix_invariants_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,2000,47,int8,1000,residual,known_anchor_ip_0.01,995,0.25728643216080405,0.40703517587939697,0.5276381909547738,0.35366063832481276,9.0,12.317587939698493,0.5432404232216359,
e5-small,384,96,288,cell_C64,2000,47,int8,1000,residual,known_anchor_ip_0.1,900,0.9311111111111111,0.9655555555555555,0.9777777777777777,0.9487512294925919,1.0,1.5144444444444445,0.9491721604938271,
e5-small,384,96,288,cell_C64,2000,47,noise_0.01,1000,residual,cell_label_chance_control,1000,0.03212117538894192,0.16060587694470962,0.32121175388941925,0.12756907946807305,17.0,17.957,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,cell_C64,2000,47,noise_0.01,1000,residual,residual_norm_nn,1000,0.839,1.0,1.0,0.9137000000000001,1.0,1.199,0.99366165,
e5-small,384,96,288,cell_C64,2000,47,noise_0.01,1000,residual,residual_norm_rank_assignment,1000,0.084,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,cell_C64,2000,47,noise_0.01,1000,full_server,public_prefix_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,2000,47,noise_0.01,1000,residual,gram_signature_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,2000,47,noise_0.01,1000,residual,nn_graph_signature_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,2000,47,noise_0.01,1000,residual,combined_invariants_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,2000,47,noise_0.01,1000,full_server,combined_prefix_invariants_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,2000,47,noise_0.01,1000,residual,known_anchor_ip_0.01,995,0.25326633165829143,0.40804020100502514,0.5276381909547738,0.35184202143081905,9.0,12.316582914572864,0.5427285169566425,
e5-small,384,96,288,cell_C64,2000,47,noise_0.01,1000,residual,known_anchor_ip_0.1,900,0.9233333333333333,0.9655555555555555,0.9777777777777777,0.9448623406037031,1.0,1.5222222222222221,0.94908987654321,
e5-small,384,96,288,microkey_perdoc,2000,47,clean,1000,residual,cell_label_chance_control,1000,0.0005000000000000002,0.0025,0.005,0.00408918405180514,1000.5,1000.5,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,microkey_perdoc,2000,47,clean,1000,residual,residual_norm_nn,1000,0.285,0.848,0.994,0.5055481032856033,3.0,3.171,0.99913345,
e5-small,384,96,288,microkey_perdoc,2000,47,clean,1000,residual,residual_norm_rank_assignment,1000,1.0,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,microkey_perdoc,2000,47,clean,1000,full_server,public_prefix_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,microkey_perdoc,2000,47,clean,1000,full_server,combined_prefix_norm_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,microkey_perdoc,2000,47,clean,1000,residual,raw_cross_key_cosine_control,1000,0.0,0.002,0.006,0.0037458603923313754,986.5,983.781,0.5060838999999999,
e5-small,384,96,288,microkey_perdoc,2000,47,fp16,1000,residual,cell_label_chance_control,1000,0.0005000000000000002,0.0025,0.005,0.00408918405180514,1000.5,1000.5,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,microkey_perdoc,2000,47,fp16,1000,residual,residual_norm_nn,1000,0.258,0.822,0.981,0.48174988622488624,3.0,3.431,0.9988672999999999,
e5-small,384,96,288,microkey_perdoc,2000,47,fp16,1000,residual,residual_norm_rank_assignment,1000,0.798,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,microkey_perdoc,2000,47,fp16,1000,full_server,public_prefix_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,microkey_perdoc,2000,47,fp16,1000,full_server,combined_prefix_norm_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,microkey_perdoc,2000,47,int8,1000,residual,cell_label_chance_control,1000,0.0005000000000000002,0.0025,0.005,0.00408918405180514,1000.5,1000.5,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,microkey_perdoc,2000,47,int8,1000,residual,residual_norm_nn,1000,0.086,0.315,0.52,0.2145576240513447,10.0,13.541,0.99492205,
e5-small,384,96,288,microkey_perdoc,2000,47,int8,1000,residual,residual_norm_rank_assignment,1000,0.077,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,microkey_perdoc,2000,47,int8,1000,full_server,public_prefix_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,microkey_perdoc,2000,47,int8,1000,full_server,combined_prefix_norm_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,microkey_perdoc,2000,47,noise_0.01,1000,residual,cell_label_chance_control,1000,0.0005000000000000002,0.0025,0.005,0.00408918405180514,1000.5,1000.5,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,microkey_perdoc,2000,47,noise_0.01,1000,residual,residual_norm_nn,1000,0.075,0.344,0.57,0.21708522051585372,9.0,11.941,0.99515455,
e5-small,384,96,288,microkey_perdoc,2000,47,noise_0.01,1000,residual,residual_norm_rank_assignment,1000,0.089,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,microkey_perdoc,2000,47,noise_0.01,1000,full_server,public_prefix_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,microkey_perdoc,2000,47,noise_0.01,1000,full_server,combined_prefix_norm_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,10000,47,clean,1000,residual,cell_label_chance_control,1000,0.006469700890943899,0.03234850445471949,0.06469700890943898,0.03597415146996343,83.0,86.049,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,cell_C64,10000,47,clean,1000,residual,residual_norm_nn,1000,0.82,1.0,1.0,0.90575,1.0,1.207,0.9987489999999999,
e5-small,384,96,288,cell_C64,10000,47,clean,1000,residual,residual_norm_rank_assignment,1000,0.997,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,cell_C64,10000,47,clean,1000,full_server,public_prefix_nn,1000,0.999,1.0,1.0,0.9995,1.0,1.001,1.0,
e5-small,384,96,288,cell_C64,10000,47,clean,1000,residual,gram_signature_nn,1000,0.999,1.0,1.0,0.9995,1.0,1.001,1.0,
e5-small,384,96,288,cell_C64,10000,47,clean,1000,residual,nn_graph_signature_nn,1000,0.999,1.0,1.0,0.9995,1.0,1.001,1.0,
e5-small,384,96,288,cell_C64,10000,47,clean,1000,residual,combined_invariants_nn,1000,0.999,1.0,1.0,0.9995,1.0,1.001,1.0,
e5-small,384,96,288,cell_C64,10000,47,clean,1000,full_server,combined_prefix_invariants_nn,1000,0.999,1.0,1.0,0.9995,1.0,1.001,1.0,
e5-small,384,96,288,cell_C64,10000,47,clean,1000,residual,raw_cross_key_cosine_control,1000,0.007,0.038,0.073,0.03715633865461978,78.0,86.456,0.49899725,
e5-small,384,96,288,cell_C64,10000,47,clean,1000,residual,known_anchor_ip_0.01,988,0.7975708502024291,0.8137651821862348,0.819838056680162,0.808392518318165,1.0,12.79251012145749,0.8890358389745775,
e5-small,384,96,288,cell_C64,10000,47,clean,1000,residual,known_anchor_ip_0.1,905,0.9988950276243094,1.0,1.0,0.9994475138121547,1.0,1.0011049723756906,1.0,
e5-small,384,96,288,cell_C64,10000,47,fp16,1000,residual,cell_label_chance_control,1000,0.006469700890943899,0.03234850445471949,0.06469700890943898,0.03597415146996343,83.0,86.049,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,cell_C64,10000,47,fp16,1000,residual,residual_norm_nn,1000,0.804,0.999,1.0,0.8956761904761904,1.0,1.241,0.9987503,
e5-small,384,96,288,cell_C64,10000,47,fp16,1000,residual,residual_norm_rank_assignment,1000,0.397,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,cell_C64,10000,47,fp16,1000,full_server,public_prefix_nn,1000,0.999,1.0,1.0,0.9995,1.0,1.001,0.9999999999999999,
e5-small,384,96,288,cell_C64,10000,47,fp16,1000,residual,gram_signature_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,10000,47,fp16,1000,residual,nn_graph_signature_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,10000,47,fp16,1000,residual,combined_invariants_nn,1000,0.999,1.0,1.0,0.9995,1.0,1.001,1.0,
e5-small,384,96,288,cell_C64,10000,47,fp16,1000,full_server,combined_prefix_invariants_nn,1000,0.999,1.0,1.0,0.9995,1.0,1.001,1.0,
e5-small,384,96,288,cell_C64,10000,47,fp16,1000,residual,known_anchor_ip_0.01,988,0.791497975708502,0.8137651821862348,0.819838056680162,0.8053560810712015,1.0,12.798582995951417,0.8485676293661591,
e5-small,384,96,288,cell_C64,10000,47,fp16,1000,residual,known_anchor_ip_0.1,905,0.9988950276243094,1.0,1.0,0.9994475138121547,1.0,1.0011049723756906,1.0,
e5-small,384,96,288,cell_C64,10000,47,int8,1000,residual,cell_label_chance_control,1000,0.006469700890943899,0.03234850445471949,0.06469700890943898,0.03597415146996343,83.0,86.049,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,cell_C64,10000,47,int8,1000,residual,residual_norm_nn,1000,0.442,0.953,0.996,0.651334040959041,2.0,2.216,0.99326975,
e5-small,384,96,288,cell_C64,10000,47,int8,1000,residual,residual_norm_rank_assignment,1000,0.027,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,cell_C64,10000,47,int8,1000,full_server,public_prefix_nn,1000,0.999,1.0,1.0,0.9995,1.0,1.001,1.0,
e5-small,384,96,288,cell_C64,10000,47,int8,1000,residual,gram_signature_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,10000,47,int8,1000,residual,nn_graph_signature_nn,1000,0.999,1.0,1.0,0.9995,1.0,1.001,1.0,
e5-small,384,96,288,cell_C64,10000,47,int8,1000,residual,combined_invariants_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,10000,47,int8,1000,full_server,combined_prefix_invariants_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,10000,47,int8,1000,residual,known_anchor_ip_0.01,988,0.638663967611336,0.7925101214574899,0.819838056680162,0.705374556747572,1.0,13.183198380566802,0.8166072833516367,
e5-small,384,96,288,cell_C64,10000,47,int8,1000,residual,known_anchor_ip_0.1,905,0.9988950276243094,1.0,1.0,0.9994475138121547,1.0,1.0011049723756906,1.0,
e5-small,384,96,288,cell_C64,10000,47,noise_0.01,1000,residual,cell_label_chance_control,1000,0.006469700890943899,0.03234850445471949,0.06469700890943898,0.03597415146996343,83.0,86.049,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,cell_C64,10000,47,noise_0.01,1000,residual,residual_norm_nn,1000,0.519,0.957,0.999,0.6976102564102564,1.0,2.051,0.9940237,
e5-small,384,96,288,cell_C64,10000,47,noise_0.01,1000,residual,residual_norm_rank_assignment,1000,0.018,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,cell_C64,10000,47,noise_0.01,1000,full_server,public_prefix_nn,1000,0.999,1.0,1.0,0.9995,1.0,1.001,1.0,
e5-small,384,96,288,cell_C64,10000,47,noise_0.01,1000,residual,gram_signature_nn,1000,0.999,1.0,1.0,0.9995,1.0,1.001,1.0,
e5-small,384,96,288,cell_C64,10000,47,noise_0.01,1000,residual,nn_graph_signature_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,10000,47,noise_0.01,1000,residual,combined_invariants_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,10000,47,noise_0.01,1000,full_server,combined_prefix_invariants_nn,1000,0.999,1.0,1.0,0.9995,1.0,1.001,1.0,
e5-small,384,96,288,cell_C64,10000,47,noise_0.01,1000,residual,known_anchor_ip_0.01,988,0.6336032388663968,0.8016194331983806,0.819838056680162,0.7055709612202923,1.0,13.145748987854251,0.8171424502942188,
e5-small,384,96,288,cell_C64,10000,47,noise_0.01,1000,residual,known_anchor_ip_0.1,905,0.9988950276243094,1.0,1.0,0.9994475138121547,1.0,1.0011049723756906,1.0,
e5-small,384,96,288,microkey_perdoc,10000,47,clean,1000,residual,cell_label_chance_control,1000,0.00010000000000000003,0.0005000000000000002,0.0010000000000000005,0.0009787606036044379,5000.5,5000.5,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,microkey_perdoc,10000,47,clean,1000,residual,residual_norm_nn,1000,0.084,0.313,0.505,0.21608077028805228,10.0,12.216,0.99900775,
e5-small,384,96,288,microkey_perdoc,10000,47,clean,1000,residual,residual_norm_rank_assignment,1000,0.993,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,microkey_perdoc,10000,47,clean,1000,full_server,public_prefix_nn,1000,0.999,1.0,1.0,0.9995,1.0,1.001,1.0,
e5-small,384,96,288,microkey_perdoc,10000,47,clean,1000,full_server,combined_prefix_norm_nn,1000,0.999,1.0,1.0,0.9995,1.0,1.001,1.0,
e5-small,384,96,288,microkey_perdoc,10000,47,clean,1000,residual,raw_cross_key_cosine_control,1000,0.0,0.002,0.003,0.0016124913111001395,5110.0,5061.854,0.49810760000000004,
e5-small,384,96,288,microkey_perdoc,10000,47,fp16,1000,residual,cell_label_chance_control,1000,0.00010000000000000003,0.0005000000000000002,0.0010000000000000005,0.0009787606036044379,5000.5,5000.5,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,microkey_perdoc,10000,47,fp16,1000,residual,residual_norm_nn,1000,0.086,0.296,0.478,0.20913857307407457,11.0,13.026,0.9988464499999999,
e5-small,384,96,288,microkey_perdoc,10000,47,fp16,1000,residual,residual_norm_rank_assignment,1000,0.387,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,microkey_perdoc,10000,47,fp16,1000,full_server,public_prefix_nn,1000,0.999,1.0,1.0,0.9995,1.0,1.001,1.0,
e5-small,384,96,288,microkey_perdoc,10000,47,fp16,1000,full_server,combined_prefix_norm_nn,1000,0.999,1.0,1.0,0.9995,1.0,1.001,1.0,
e5-small,384,96,288,microkey_perdoc,10000,47,int8,1000,residual,cell_label_chance_control,1000,0.00010000000000000003,0.0005000000000000002,0.0010000000000000005,0.0009787606036044379,5000.5,5000.5,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,microkey_perdoc,10000,47,int8,1000,residual,residual_norm_nn,1000,0.028,0.098,0.148,0.07815079436467204,50.0,69.98,0.9927058999999999,
e5-small,384,96,288,microkey_perdoc,10000,47,int8,1000,residual,residual_norm_rank_assignment,1000,0.018,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,microkey_perdoc,10000,47,int8,1000,full_server,public_prefix_nn,1000,0.999,1.0,1.0,0.9995,1.0,1.001,1.0,
e5-small,384,96,288,microkey_perdoc,10000,47,int8,1000,full_server,combined_prefix_norm_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,microkey_perdoc,10000,47,noise_0.01,1000,residual,cell_label_chance_control,1000,0.00010000000000000003,0.0005000000000000002,0.0010000000000000005,0.0009787606036044379,5000.5,5000.5,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,microkey_perdoc,10000,47,noise_0.01,1000,residual,residual_norm_nn,1000,0.033,0.113,0.18,0.0895031467496212,41.0,55.057,0.9945450499999999,
e5-small,384,96,288,microkey_perdoc,10000,47,noise_0.01,1000,residual,residual_norm_rank_assignment,1000,0.025,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,microkey_perdoc,10000,47,noise_0.01,1000,full_server,public_prefix_nn,1000,0.999,1.0,1.0,0.9995,1.0,1.001,1.0,
e5-small,384,96,288,microkey_perdoc,10000,47,noise_0.01,1000,full_server,combined_prefix_norm_nn,1000,0.999,1.0,1.0,0.9995,1.0,1.001,1.0,
