cells,seed,m,cell,n_targets,n_anchors,rank,ridge_selected_relative_alpha,ridge_selected_absolute_alpha,ridge_cv_losses_json
16,11,256,2,10,19,19,0.0001,1.0402972541613353e-05,"{""0.0"": 0.0003428125974853754, ""1e-08"": 0.0003428125969641125, ""1e-06"": 0.0003428125961431204, ""0.0001"": 0.00034281259570719306, ""0.01"": 0.0003428157598576695, ""1.0"": 0.0003501223835047599, ""100.0"": 0.0003707994074590742}"
16,11,256,3,21,10,10,1e-06,1.0989486497514333e-07,"{""0.0"": 0.00038202814331754796, ""1e-08"": 0.0003820281435729866, ""1e-06"": 0.0003820281421029882, ""0.0001"": 0.0003820281484174993, ""0.01"": 0.00038202922937273525, ""1.0"": 0.0003845346079952249, ""100.0"": 0.00039206435948148843}"
16,11,256,4,27,15,15,1e-06,1.1081188018854006e-07,"{""0.0"": 0.00035532504355716886, ""1e-08"": 0.00035532504290418425, ""1e-06"": 0.0003553250391678251, ""0.0001"": 0.0003553250431999003, ""0.01"": 0.0003553275052045977, ""1.0"": 0.00036109367639182546, ""100.0"": 0.00037757373088602187}"
16,11,256,5,20,17,17,1e-08,1.0202948339395976e-09,"{""0.0"": 0.00033801790797330876, ""1e-08"": 0.0003380179066527966, ""1e-06"": 0.00033801790858516134, ""0.0001"": 0.00033801790900078976, ""0.01"": 0.0003380196444373316, ""1.0"": 0.0003418303683196409, ""100.0"": 0.0003524028029949386}"
16,11,256,6,13,9,9,1e-06,1.0118057826940586e-07,"{""0.0"": 0.00041203524928167163, ""1e-08"": 0.00041203524961827353, ""1e-06"": 0.000412035245782535, ""0.0001"": 0.0004120352515630079, ""0.01"": 0.00041203836047549276, ""1.0"": 0.00041803004692984625, ""100.0"": 0.00043088775083593105}"
16,11,256,7,5,8,8,1e-06,9.732041272262079e-08,"{""0.0"": 0.00030743256450078385, ""1e-08"": 0.00030743256629830996, ""1e-06"": 0.00030743256447660555, ""0.0001"": 0.00030743256675125894, ""0.01"": 0.00030743304763074036, ""1.0"": 0.00030852687759895585, ""100.0"": 0.0003113691614439561}"
16,11,256,8,19,27,27,1e-06,1.1774264512316224e-07,"{""0.0"": 0.0003694372997089826, ""1e-08"": 0.0003694372986115905, ""1e-06"": 0.0003694372965420662, ""0.0001"": 0.0003694373002849446, ""0.01"": 0.0003694430248029881, ""1.0"": 0.00038112450805397947, ""100.0"": 0.00041228126156718286}"
16,11,256,9,11,13,13,1e-08,1.1259866133851636e-09,"{""0.0"": 0.00037192406057949675, ""1e-08"": 0.00037192406014757847, ""1e-06"": 0.0003719240611712663, ""0.0001"": 0.0003719240616957432, ""0.01"": 0.000371926014484502, ""1.0"": 0.0003762670264312929, ""100.0"": 0.00038888168032173975}"
16,11,256,10,7,10,10,1e-06,9.777674235326468e-08,"{""0.0"": 0.0003036506143371763, ""1e-08"": 0.00030365061469554515, ""1e-06"": 0.00030365061333669126, ""0.0001"": 0.0003036506163756994, ""0.01"": 0.0003036515294370132, ""1.0"": 0.0003056147147578793, ""100.0"": 0.0003107005032976053}"
16,11,256,11,9,6,6,1e-06,1.0890398253930483e-07,"{""0.0"": 0.0003318105231319674, ""1e-08"": 0.0003318105228608678, ""1e-06"": 0.0003318105215385794, ""0.0001"": 0.0003318105220475063, ""0.01"": 0.0003318114603716983, ""1.0"": 0.0003339397425958468, ""100.0"": 0.0003397944950489948}"
16,11,256,12,18,15,15,0.0001,1.2054456335518425e-05,"{""0.0"": 0.000385146342419879, ""1e-08"": 0.0003851463424926396, ""1e-06"": 0.0003851463402316462, ""0.0001"": 0.0003851463399584394, ""0.01"": 0.00038514853997978645, ""1.0"": 0.00039007703116902874, ""100.0"": 0.00040348079954149644}"
16,11,256,13,21,21,21,1e-08,1.060604894530087e-09,"{""0.0"": 0.00036501277626026517, ""1e-08"": 0.0003650127744136115, ""1e-06"": 0.0003650127776986813, ""0.0001"": 0.00036501277524565414, ""0.01"": 0.0003650160974039915, ""1.0"": 0.0003725617125281047, ""100.0"": 0.00039510100553373967}"
16,11,256,14,33,29,29,1e-06,1.1284450174410434e-07,"{""0.0"": 0.00036374126018531096, ""1e-08"": 0.00036374125956890467, ""1e-06"": 0.00036374125916338433, ""0.0001"": 0.00036374125957303196, ""0.01"": 0.00036374690976214005, ""1.0"": 0.0003747647000585252, ""100.0"": 0.0004045830163274022}"
16,11,256,15,10,19,19,1e-06,1.1076792157249348e-07,"{""0.0"": 0.0003943624813392082, ""1e-08"": 0.0003943624810571338, ""1e-06"": 0.00039436247905539885, ""0.0001"": 0.0003943624810417846, ""0.01"": 0.000394366707163233, ""1.0"": 0.00040338172506557135, ""100.0"": 0.00042763723136863435}"
16,11,512,0,11,34,34,1e-06,1.1101252585959283e-07,"{""0.0"": 0.00032426469830928686, ""1e-08"": 0.0003242646981715843, ""1e-06"": 0.00032426469515676207, ""0.0001"": 0.00032426469926269814, ""0.01"": 0.00032427253030475645, ""1.0"": 0.0003390395199509009, ""100.0"": 0.00037657633183055825}"
16,11,512,1,21,27,27,1e-06,1.142660959555533e-07,"{""0.0"": 0.00032779113667116177, ""1e-08"": 0.00032779113652364164, ""1e-06"": 0.00032779113561582946, ""0.0001"": 0.00032779113690628386, ""0.01"": 0.00032779519811724014, ""1.0"": 0.0003361248885139848, ""100.0"": 0.0003582357435275469}"
16,11,512,2,10,32,32,0.0001,1.062758723124702e-05,"{""0.0"": 0.0003490065771531987, ""1e-08"": 0.0003490065765616149, ""1e-06"": 0.00034900657640080454, ""0.0001"": 0.0003490065754182314, ""0.01"": 0.00034901188026646723, ""1.0"": 0.00035912605685993004, ""100.0"": 0.00038682362031714385}"
16,11,512,3,21,37,37,0.0001,1.0694018989104403e-05,"{""0.0"": 0.00031232130888520795, ""1e-08"": 0.00031232130930129975, ""1e-06"": 0.0003123213101732575, ""0.0001"": 0.00031232130824865827, ""0.01"": 0.0003123292221851794, ""1.0"": 0.00032548606891723834, ""100.0"": 0.0003581538234087797}"
16,11,512,4,27,38,38,1e-06,1.1414798913138902e-07,"{""0.0"": 0.00035163471945891755, ""1e-08"": 0.00035163471976688707, ""1e-06"": 0.00035163471941929733, ""0.0001"": 0.00035163472051914655, ""0.01"": 0.00035164311409198207, ""1.0"": 0.00036651043533346395, ""100.0"": 0.000402709141349877}"
16,11,512,5,20,42,42,1e-06,1.0619597792642621e-07,"{""0.0"": 0.0003188761713888499, ""1e-08"": 0.00031887617067397447, ""1e-06"": 0.0003188761683043041, ""0.0001"": 0.0003188761712155265, ""0.01"": 0.0003188838401566234, ""1.0"": 0.0003332112640864062, ""100.0"": 0.0003716612384082288}"
16,11,512,6,13,19,19,1e-08,9.730739480490437e-10,"{""0.0"": 0.0003443512002558434, ""1e-08"": 0.0003443511992655861, ""1e-06"": 0.00034435120250425133, ""0.0001"": 0.0003443512019030923, ""0.01"": 0.0003443558127192492, ""1.0"": 0.00035329705411441973, ""100.0"": 0.0003763395447261254}"
16,11,512,7,5,13,13,0.0001,9.894689407150547e-06,"{""0.0"": 0.0003025796316330007, ""1e-08"": 0.00030257963255680916, ""1e-06"": 0.0003025796307949823, ""0.0001"": 0.00030257962982927167, ""0.01"": 0.0003025811661068331, ""1.0"": 0.0003059000344713706, ""100.0"": 0.0003144994705467051}"
16,11,512,8,19,52,52,0.0001,1.1333222809514101e-05,"{""0.0"": 0.0003345972410541021, ""1e-08"": 0.0003345972416400036, ""1e-06"": 0.0003345972414098329, ""0.0001"": 0.00033459723943531463, ""0.01"": 0.00033460910544181097, ""1.0"": 0.00035414309974101115, ""100.0"": 0.0004034903010686196}"
16,11,512,9,11,22,22,1e-06,1.1217991459354129e-07,"{""0.0"": 0.00037162066076298856, ""1e-08"": 0.0003716206609162374, ""1e-06"": 0.0003716206599968269, ""0.0001"": 0.00037162066234042754, ""0.01"": 0.00037162495076467687, ""1.0"": 0.0003808045017115275, ""100.0"": 0.00040743165504056875}"
16,11,512,10,7,20,20,1e-08,9.971487315247178e-10,"{""0.0"": 0.0002963653513993802, ""1e-08"": 0.000296365350113344, ""1e-06"": 0.000296365350798222, ""0.0001"": 0.00029636535230947574, ""0.01"": 0.0002963681104415788, ""1.0"": 0.0003021007093462294, ""100.0"": 0.0003175522168770324}"
16,11,512,11,9,13,13,0.0001,1.1037000440238638e-05,"{""0.0"": 0.00031524593385784, ""1e-08"": 0.00031524593282274984, ""1e-06"": 0.00031524593211029544, ""0.0001"": 0.0003152459291268925, ""0.01"": 0.0003152484443448488, ""1.0"": 0.0003195756816529373, ""100.0"": 0.00032982395371903097}"
16,11,512,12,18,37,37,0.0001,1.1490886221610592e-05,"{""0.0"": 0.00035502014322171265, ""1e-08"": 0.00035502014276251226, ""1e-06"": 0.0003550201435813822, ""0.0001"": 0.00035502014124481413, ""0.01"": 0.0003550297431994497, ""1.0"": 0.00037094847500693717, ""100.0"": 0.0004086401762537473}"
16,11,512,13,21,39,39,0.0001,1.0742341210984375e-05,"{""0.0"": 0.000345532751016213, ""1e-08"": 0.0003455327517141195, ""1e-06"": 0.00034553275235938184, ""0.0001"": 0.0003455327506820731, ""0.01"": 0.0003455414125177757, ""1.0"": 0.00036135623039816784, ""100.0"": 0.0004020259220618884}"
16,11,512,14,33,53,53,1e-06,1.1261689002736751e-07,"{""0.0"": 0.0003210318566416988, ""1e-08"": 0.00032103185749511365, ""1e-06"": 0.00032103185227703914, ""0.0001"": 0.00032103186102240875, ""0.01"": 0.0003210428193997143, ""1.0"": 0.0003396076130211464, ""100.0"": 0.00038911524332603753}"
16,11,512,15,10,34,34,1e-06,1.1255460441538096e-07,"{""0.0"": 0.00036154359250574036, ""1e-08"": 0.0003615435933057599, ""1e-06"": 0.0003615435914677471, ""0.0001"": 0.000361543594722504, ""0.01"": 0.00036155241435878064, ""1.0"": 0.0003786775891593565, ""100.0"": 0.0004245496915069999}"
16,11,1024,0,11,68,68,0.0,0.0,"{""0.0"": 0.0002790680189437393, ""1e-08"": 0.00027906801935046886, ""1e-06"": 0.0002790680191844654, ""0.0001"": 0.0002790680224915728, ""0.01"": 0.00027908834433541243, ""1.0"": 0.0003072552512207108, ""100.0"": 0.0003785533587643989}"
16,11,1024,1,21,58,58,0.0001,1.1233041115906892e-05,"{""0.0"": 0.0002807142841032399, ""1e-08"": 0.0002807142843406195, ""1e-06"": 0.00028071428515409483, ""0.0001"": 0.00028071428344556915, ""0.01"": 0.0002807274513243442, ""1.0"": 0.0003015835875001898, ""100.0"": 0.0003541504899560479}"
16,11,1024,2,10,63,63,1e-06,1.0441308672943967e-07,"{""0.0"": 0.00028805020139836325, ""1e-08"": 0.0002880502013954328, ""1e-06"": 0.0002880502007075812, ""0.0001"": 0.00028805020356511364, ""0.01"": 0.00028806591915318434, ""1.0"": 0.0003116040452128344, ""100.0"": 0.0003722288567994364}"
16,11,1024,3,21,78,78,0.0,0.0,"{""0.0"": 0.00025669790610076014, ""1e-08"": 0.00025669790626226804, ""1e-06"": 0.0002566979072878567, ""0.0001"": 0.0002566979093781024, ""0.01"": 0.00025671991871885406, ""1.0"": 0.00028647326758920435, ""100.0"": 0.0003618164283029149}"
16,11,1024,4,27,81,81,1e-06,1.1318359529744482e-07,"{""0.0"": 0.00029473791633984444, ""1e-08"": 0.00029473791662002147, ""1e-06"": 0.0002947379157301294, ""0.0001"": 0.0002947379214658741, ""0.01"": 0.0002947656595950001, ""1.0"": 0.0003287305356434599, ""100.0"": 0.00040520766020734516}"
16,11,1024,5,20,92,92,1e-06,1.0867414358633607e-07,"{""0.0"": 0.0002599295403982851, ""1e-08"": 0.0002599295403430015, ""1e-06"": 0.0002599295380894724, ""0.0001"": 0.00025992954066748474, ""0.01"": 0.0002599613600254587, ""1.0"": 0.00029577053292991195, ""100.0"": 0.000375791969122166}"
16,11,1024,6,13,43,43,1e-06,1.0110123491084607e-07,"{""0.0"": 0.00032568042376624937, ""1e-08"": 0.00032568042415222627, ""1e-06"": 0.0003256804230085282, ""0.0001"": 0.00032568042611156916, ""0.01"": 0.0003256915117015042, ""1.0"": 0.0003436595904959043, ""100.0"": 0.00038572422952699983}"
16,11,1024,7,5,19,19,1e-06,1.0260726809981299e-07,"{""0.0"": 0.00031189097730802254, ""1e-08"": 0.000311890976337168, ""1e-06"": 0.00031189097585599437, ""0.0001"": 0.00031189097672327794, ""0.01"": 0.0003118936319921687, ""1.0"": 0.00031772619606710456, ""100.0"": 0.0003337724667651805}"
16,11,1024,8,19,95,95,0.0,0.0,"{""0.0"": 0.00028396739087897853, ""1e-08"": 0.0002839673912234379, ""1e-06"": 0.00028396739473062106, ""0.0001"": 0.00028396739711661714, ""0.01"": 0.00028400678653410673, ""1.0"": 0.00032409496525242533, ""100.0"": 0.00041144999427143877}"
16,11,1024,9,11,51,51,1e-08,1.116996483814887e-09,"{""0.0"": 0.00031786897127337435, ""1e-08"": 0.0003178689707665173, ""1e-06"": 0.00031786897146787697, ""0.0001"": 0.0003178689728451771, ""0.01"": 0.00031788203958521127, ""1.0"": 0.0003392336543015944, ""100.0"": 0.00039418567819201515}"
16,11,1024,10,7,39,39,1e-08,1.006857685203071e-09,"{""0.0"": 0.00032347938754461695, ""1e-08"": 0.00032347938691653494, ""1e-06"": 0.0003234793903818063, ""0.0001"": 0.00032347938939695305, ""0.01"": 0.00032348540601146044, ""1.0"": 0.00033535438306409336, ""100.0"": 0.00037008059713779956}"
16,11,1024,11,9,32,32,1e-06,1.0573882249268137e-07,"{""0.0"": 0.0003011748463516441, ""1e-08"": 0.0003011748466814101, ""1e-06"": 0.0003011748443778858, ""0.0001"": 0.0003011748474346365, ""0.01"": 0.00030118280768945014, ""1.0"": 0.0003142025042136743, ""100.0"": 0.00034514760661887944}"
16,11,1024,12,18,72,72,0.0,0.0,"{""0.0"": 0.00028272481442644576, ""1e-08"": 0.0002827248154855825, ""1e-06"": 0.000282724815405763, ""0.0001"": 0.0002827248168513262, ""0.01"": 0.0002827461255137038, ""1.0"": 0.0003104140389132342, ""100.0"": 0.0003760214344108486}"
16,11,1024,13,21,72,72,1e-08,1.0830060283832332e-09,"{""0.0"": 0.0002978725489330742, ""1e-08"": 0.00029787254872360076, ""1e-06"": 0.00029787254991977847, ""0.0001"": 0.0002978725506728931, ""0.01"": 0.00029789198141465787, ""1.0"": 0.0003262341804138776, ""100.0"": 0.0003954698257768292}"
16,11,1024,14,33,106,106,1e-08,1.1329191843138132e-09,"{""0.0"": 0.0002688662654135095, ""1e-08"": 0.0002688662651255188, ""1e-06"": 0.0002688662653808553, ""0.0001"": 0.000268866269829307, ""0.01"": 0.00026891149106063897, ""1.0"": 0.000311538162272795, ""100.0"": 0.00040159439804076427}"
16,11,1024,15,10,55,55,0.0,0.0,"{""0.0"": 0.0003371310152323298, ""1e-08"": 0.0003371310163936556, ""1e-06"": 0.0003371310176999606, ""0.0001"": 0.00033713101839205324, ""0.01"": 0.0003371457082159374, ""1.0"": 0.0003606817057785998, ""100.0"": 0.0004204249788747227}"
16,11,2048,0,11,141,141,1e-06,1.1087823545266414e-07,"{""0.0"": 0.00019878880112981587, ""1e-08"": 0.00019878880135826884, ""1e-06"": 0.0001987888003046847, ""0.0001"": 0.00019878881123048018, ""0.01"": 0.00019888100445649497, ""1.0"": 0.00025547986594696905, ""100.0"": 0.0003752035624496661}"
16,11,2048,1,21,114,114,1e-08,1.1103602757381658e-09,"{""0.0"": 0.00022016423667155861, ""1e-08"": 0.00022016423511079126, ""1e-06"": 0.00022016424002052065, ""0.0001"": 0.00022016424303362538, ""0.01"": 0.00022021338630891116, ""1.0"": 0.00026444479398805767, ""100.0"": 0.00036240581684437935}"
16,11,2048,2,10,106,106,1e-08,1.0590604370547593e-09,"{""0.0"": 0.0002340077219766552, ""1e-08"": 0.00023400772188972164, ""1e-06"": 0.00023400772360782264, ""0.0001"": 0.00023400772735414103, ""0.01"": 0.0002340553014370766, ""1.0"": 0.00027769641227349943, ""100.0"": 0.0003753892434814638}"
16,11,2048,3,21,159,159,0.0,0.0,"{""0.0"": 0.000171495253111383, ""1e-08"": 0.000171495253359865, ""1e-06"": 0.00017149525416445746, ""0.0001"": 0.00017149527092452535, ""0.01"": 0.00017163068333083574, ""1.0"": 0.00023557294865893092, ""100.0"": 0.0003642656212671099}"
16,11,2048,4,27,149,149,1e-06,1.1155738520989932e-07,"{""0.0"": 0.0002102373377707562, ""1e-08"": 0.0002102373377380545, ""1e-06"": 0.00021023733772569016, ""0.0001"": 0.0002102373500472748, ""0.01"": 0.000210354994214076, ""1.0"": 0.0002739295913307389, ""100.0"": 0.00039971756291480815}"
16,11,2048,5,20,174,174,0.0,0.0,"{""0.0"": 0.00017050868764829577, ""1e-08"": 0.00017050868824121775, ""1e-06"": 0.0001705086880551114, ""0.0001"": 0.00017050870826981114, ""0.01"": 0.00017067183104954473, ""1.0"": 0.00024243055133918692, ""100.0"": 0.00037681661461126437}"
16,11,2048,6,13,90,90,1e-06,1.040451450952096e-07,"{""0.0"": 0.000267186576493427, ""1e-08"": 0.00026718657677784303, ""1e-06"": 0.00026718657462298297, ""0.0001"": 0.0002671865781346783, ""0.01"": 0.00026721870287814214, ""1.0"": 0.0003032971952758556, ""100.0"": 0.00038768710544699755}"
16,11,2048,7,5,40,40,1e-06,9.945491876767196e-08,"{""0.0"": 0.00027773747697812254, ""1e-08"": 0.00027773747666372316, ""1e-06"": 0.0002777374764897971, ""0.0001"": 0.0002777374776761283, ""0.01"": 0.00027774927671508367, ""1.0"": 0.00029616702960001597, ""100.0"": 0.0003372475779734163}"
16,11,2048,8,19,187,187,1e-08,1.157949209101615e-09,"{""0.0"": 0.00016785891671243998, ""1e-08"": 0.00016785891638921555, ""1e-06"": 0.0001678589179746311, ""0.0001"": 0.00016785894636617158, ""0.01"": 0.00016810477259251655, ""1.0"": 0.0002503996277886, ""100.0"": 0.0004048786204286141}"
16,11,2048,9,11,108,108,0.0,0.0,"{""0.0"": 0.00023919374239547974, ""1e-08"": 0.0002391937426206243, ""1e-06"": 0.00023919374339644817, ""0.0001"": 0.00023919375023382798, ""0.01"": 0.00023924324499761701, ""1.0"": 0.00028455927245259487, ""100.0"": 0.0003885751785740038}"
16,11,2048,10,7,73,73,0.0,0.0,"{""0.0"": 0.000266805313951438, ""1e-08"": 0.00026680531407071773, ""1e-06"": 0.0002668053162973711, ""0.0001"": 0.00026680531902834314, ""0.01"": 0.0002668258056620263, ""1.0"": 0.0002953340047876835, ""100.0"": 0.0003662872811320097}"
16,11,2048,11,9,78,78,0.0,0.0,"{""0.0"": 0.0002558242826914681, ""1e-08"": 0.00025582428297046415, ""1e-06"": 0.00025582428349299593, ""0.0001"": 0.000255824283965416, ""0.01"": 0.0002558448835182215, ""1.0"": 0.0002834670580748192, ""100.0"": 0.00035321477077822735}"
16,11,2048,12,18,145,145,0.0,0.0,"{""0.0"": 0.00018955165203982314, ""1e-08"": 0.0001895516531700731, ""1e-06"": 0.0001895516531108876, ""0.0001"": 0.0001895516651473969, ""0.01"": 0.00018966757121342687, ""1.0"": 0.00025207180089351777, ""100.0"": 0.00037741383460007503}"
16,11,2048,13,21,149,149,0.0,0.0,"{""0.0"": 0.00019303918639155686, ""1e-08"": 0.0001930391864117154, ""1e-06"": 0.00019303918712076048, ""0.0001"": 0.00019303919931278196, ""0.01"": 0.00019315217971451585, ""1.0"": 0.00025535076436605857, ""100.0"": 0.00038172155862102873}"
16,11,2048,14,33,226,226,0.0,0.0,"{""0.0"": 0.00012238993170787563, ""1e-08"": 0.00012238993192798428, ""1e-06"": 0.00012238993230419734, ""0.0001"": 0.00012239001584315594, ""0.01"": 0.00012302148355609698, ""1.0"": 0.0002239627615933005, ""100.0"": 0.00039209256535218827}"
16,11,2048,15,10,109,109,1e-06,1.109529682236339e-07,"{""0.0"": 0.0002463652157839806, ""1e-08"": 0.00024636521616682594, ""1e-06"": 0.00024636521574897285, ""0.0001"": 0.000246365219698429, ""0.01"": 0.0002464112432332631, ""1.0"": 0.000289173746293577, ""100.0"": 0.0003852295510710091}"
16,11,4096,0,11,264,264,0.0,0.0,"{""0.0"": 7.515106184669604e-05, ""1e-08"": 7.515106263672542e-05, ""1e-06"": 7.515106228620401e-05, ""0.0001"": 7.515131484686638e-05, ""0.01"": 7.660289168549127e-05, ""1.0"": 0.00018757769175371922, ""100.0"": 0.00037645069144303804}"
16,11,4096,1,21,211,211,1e-06,1.0943815643780076e-07,"{""0.0"": 0.00012029102946390387, ""1e-08"": 0.00012029103016917193, ""1e-06"": 0.0001202910293672178, ""0.0001"": 0.00012029107608893975, ""0.01"": 0.00012065796574564737, ""1.0"": 0.00020640243521250368, ""100.0"": 0.0003628670696621678}"
16,11,4096,2,10,235,235,1e-06,1.0643467360066958e-07,"{""0.0"": 9.714751218763045e-05, ""1e-08"": 9.714751124272888e-05, ""1e-06"": 9.71475103823987e-05, ""0.0001"": 9.714762586781544e-05, ""0.01"": 9.790324438031443e-05, ""1.0"": 0.00019525571356638756, ""100.0"": 0.0003642571852953594}"
16,11,4096,3,21,310,288,1e-08,1.1843018519913396e-09,"{""0.0"": 3.398166675283135e-05, ""1e-08"": 3.398166643951626e-05, ""1e-06"": 3.398166644177133e-05, ""0.0001"": 3.3984660747790356e-05, ""0.01"": 3.9025428763995174e-05, ""1.0"": 0.00016306076403043088, ""100.0"": 0.00036831164223522406}"
16,11,4096,4,27,280,280,0.0,0.0,"{""0.0"": 6.755236489871898e-05, ""1e-08"": 6.755236580683836e-05, ""1e-06"": 6.755236624290966e-05, ""0.0001"": 6.755298355387413e-05, ""0.01"": 7.005424795077545e-05, ""1.0"": 0.0001918979206017059, ""100.0"": 0.0003852584208729267}"
16,11,4096,5,20,342,288,0.0,0.0,"{""0.0"": 1.0901097611245988e-05, ""1e-08"": 1.0901097677426827e-05, ""1e-06"": 1.0901102598780327e-05, ""0.0001"": 1.0942571015621458e-05, ""0.01"": 2.2167482560787055e-05, ""1.0"": 0.00015879091749315596, ""100.0"": 0.00037151281710918625}"
16,11,4096,6,13,168,168,1e-08,1.0516341587077075e-09,"{""0.0"": 0.00017123566472051788, ""1e-08"": 0.00017123566435095304, ""1e-06"": 0.0001712356653846872, ""0.0001"": 0.0001712356831667067, ""0.01"": 0.00017140196247310697, ""1.0"": 0.00024240404790877842, ""100.0"": 0.0003825141691126615}"
16,11,4096,7,5,100,100,1e-08,1.020976394588444e-09,"{""0.0"": 0.00021636581198542526, ""1e-08"": 0.00021636581171459318, ""1e-06"": 0.00021636581202796277, ""0.0001"": 0.00021636581763492064, ""0.01"": 0.000216406847781989, ""1.0"": 0.00025548391336617076, ""100.0"": 0.00034030784919023374}"
16,11,4096,8,19,343,288,1e-08,1.363288489875782e-09,"{""0.0"": 1.1718237633113957e-05, ""1e-08"": 1.1718237617799838e-05, ""1e-06"": 1.1718245086063722e-05, ""0.0001"": 1.1775306893514335e-05, ""0.01"": 2.387108323591377e-05, ""1.0"": 0.00016696474946462924, ""100.0"": 0.0003933922681045034}"
16,11,4096,9,11,220,220,1e-06,1.1018365162743392e-07,"{""0.0"": 0.00011406604790822738, ""1e-08"": 0.00011406604813930781, ""1e-06"": 0.00011406604790252642, ""0.0001"": 0.00011406611132403429, ""0.01"": 0.00011455045426987009, ""1.0"": 0.0002081858544903755, ""100.0"": 0.0003819611331972962}"
16,11,4096,10,7,155,155,0.0,0.0,"{""0.0"": 0.0001754773265226614, ""1e-08"": 0.0001754773270408569, ""1e-06"": 0.00017547732680714482, ""0.0001"": 0.0001754773395584885, ""0.01"": 0.00017558990116129067, ""1.0"": 0.00023400878670121224, ""100.0"": 0.00035700511375800017}"
16,11,4096,11,9,157,157,1e-06,1.0528395190820355e-07,"{""0.0"": 0.00016977761533568274, ""1e-08"": 0.00016977761572439475, ""1e-06"": 0.00016977761448872309, ""0.0001"": 0.0001697776271867437, ""0.01"": 0.0001698937139937123, ""1.0"": 0.00023029662576923862, ""100.0"": 0.0003601475895708143}"
16,11,4096,12,18,297,288,1e-06,1.1179303896551854e-07,"{""0.0"": 4.064009019603141e-05, ""1e-08"": 4.0640089705798335e-05, ""1e-06"": 4.0640089558574075e-05, ""0.0001"": 4.064110056405466e-05, ""0.01"": 4.3793694385334204e-05, ""1.0"": 0.0001623342707670148, ""100.0"": 0.0003612625327157648}"
16,11,4096,13,21,302,288,1e-08,1.143797473235861e-09,"{""0.0"": 3.887830804770455e-05, ""1e-08"": 3.887830766348938e-05, ""1e-06"": 3.887830883827835e-05, ""0.0001"": 3.888011034484196e-05, ""0.01"": 4.28658959470285e-05, ""1.0"": 0.00016841901508827113, ""100.0"": 0.0003715475403866129}"
16,11,4096,14,33,449,288,0.0,0.0,"{""0.0"": 2.7049226122243406e-16, ""1e-08"": 7.25360704021165e-14, ""1e-06"": 7.82779236866881e-13, ""0.0001"": 3.0094419350657997e-09, ""0.01"": 3.290454743901315e-06, ""1.0"": 0.00014577261701198302, ""100.0"": 0.00038623279592764917}"
16,11,4096,15,10,263,263,1e-06,1.1115431092012818e-07,"{""0.0"": 7.262659037100087e-05, ""1e-08"": 7.262659003400776e-05, ""1e-06"": 7.26265893692847e-05, ""0.0001"": 7.262684981644504e-05, ""0.01"": 7.410263762704691e-05, ""1.0"": 0.00018753272794612392, ""100.0"": 0.0003763502048238325}"
16,11,8192,0,11,517,288,0.0,0.0,"{""0.0"": 1.5711359027988698e-16, ""1e-08"": 3.0405467174389147e-14, ""1e-06"": 1.617139799493432e-13, ""0.0001"": 6.217027343477816e-10, ""0.01"": 1.259600415398752e-06, ""1.0"": 0.00013034452863753212, ""100.0"": 0.0003725773694240696}"
16,11,8192,1,21,413,288,0.0,0.0,"{""0.0"": 3.4341256924503987e-16, ""1e-08"": 8.889268531384444e-14, ""1e-06"": 9.35119020566988e-13, ""0.0001"": 4.352100570877293e-09, ""0.01"": 4.664621701900886e-06, ""1.0"": 0.00014031481616080463, ""100.0"": 0.0003679759961230357}"
16,11,8192,2,10,472,288,0.0,0.0,"{""0.0"": 2.0104949540260998e-16, ""1e-08"": 4.940469835182809e-14, ""1e-06"": 2.508535673333032e-13, ""0.0001"": 1.1025648822925346e-09, ""0.01"": 2.0150823669286875e-06, ""1.0"": 0.0001268629080093121, ""100.0"": 0.0003676744196128182}"
