cells,m,method,n_seeds,n_targets_per_seed,mean_anchors_in_target_cell,cosine_mean,cosine_ci_low,cosine_ci_high,r1_mean,r1_ci_low,r1_ci_high,r10_mean,r10_ci_low,r10_ci_high,coverage_any_mean,coverage_any_ci_low,coverage_any_ci_high,coverage_full_rank_mean,coverage_full_rank_ci_low,coverage_full_rank_ci_high
16,32,ridge_cv,3,256,2.1614583333333335,0.07713037336754293,0.06591759056793536,0.08589249162076978,0.0078125,0.0026041666666666665,0.014322916666666666,0.032552083333333336,0.010416666666666666,0.052083333333333336,0.8385416666666666,0.6809244791666667,1.0,0.0,0.0,0.0
16,64,no_attack,3,256,4.317708333333333,-0.001051473019714665,-0.004944680043316489,0.0028590476685119853,0.0,0.0,0.0,0.0,0.0,0.0,0.9661458333333334,0.9205729166666666,1.0,0.0,0.0,0.0
16,64,ols_pinv,3,256,4.317708333333333,0.12579040664236757,0.11852791093564767,0.13166565949207337,0.026041666666666668,0.01171875,0.04296875,0.12369791666666667,0.09895833333333333,0.15364583333333334,0.9661458333333334,0.9231770833333334,1.0,0.0,0.0,0.0
16,64,oracle_true_residual,3,256,4.317708333333333,1.0000000079849027,1.0000000022127975,1.0000000130620634,1.0,1.0,1.0,1.0,1.0,1.0,0.9661458333333334,0.9237955729166667,1.0,0.0,0.0,0.0
16,64,polar_ols,3,256,4.317708333333333,0.016015166991482855,0.009523145917610403,0.022656781064137335,0.0026041666666666665,0.0,0.009114583333333334,0.00390625,0.0,0.010416666666666666,0.9661458333333334,0.92509765625,1.0,0.0,0.0,0.0
16,64,procrustes_partial,3,256,4.317708333333333,0.020189096101794313,0.015382384585279745,0.024373248904126184,0.0,0.0,0.0,0.005208333333333333,0.0013020833333333333,0.010416666666666666,0.9661458333333334,0.92119140625,1.0,0.0,0.0,0.0
16,64,ridge_alpha0,3,256,4.317708333333333,0.12579040664236757,0.11900680668260769,0.13131444868553774,0.026041666666666668,0.01171875,0.043652343749999975,0.12369791666666667,0.09697265625000001,0.15234375,0.9661458333333334,0.92509765625,1.0,0.0,0.0,0.0
16,64,ridge_cv,3,256,4.317708333333333,0.12579040721494786,0.1180374540874412,0.1321412871923527,0.026041666666666668,0.012337239583333336,0.04296875,0.12369791666666667,0.09765625,0.15234375,0.9661458333333334,0.9263997395833333,1.0,0.0,0.0,0.0
16,128,no_attack,3,256,8.78125,-0.001051473019714665,-0.0051474520214429735,0.00330166126857083,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
16,128,ols_pinv,3,256,8.78125,0.19119511089610064,0.18543473711200953,0.19665300231731947,0.17578125,0.14322916666666666,0.2109375,0.4609375,0.4140625,0.5052083333333334,1.0,1.0,1.0,0.0,0.0,0.0
