suite,encoder,dataset,epsilon,sigma,privacy,ndcg10,ndcg10_ci95_low,ndcg10_ci95_high,recall10,recall10_ci95_low,recall10_ci95_high,recall100,recall100_ci95_low,recall100_ci95_high,score_pearson,score_pearson_ci95_low,score_pearson_ci95_high,score_rmse,score_rmse_ci95_low,score_rmse_ci95_high,clean_top10_overlap,clean_top10_overlap_ci95_low,clean_top10_overlap_ci95_high
miracl,multilingual-e5-small,sw,8.0,1.3058720745872001,formal_bounded_record_dp,0.0,0.0,0.0,0.0,0.0,0.0,0.0002305209774089442,0.0,0.0013831258644536651,0.019394080151038634,0.017844924397027274,0.02118887259792387,0.7104656925709765,0.7092610080272527,0.711679268462303,6.915629322268326e-05,0.0,0.00041493775933609963
miracl,multilingual-e5-small,sw,16.0,0.73722405290227,formal_bounded_record_dp,0.0,0.0,0.0,0.0,0.0,0.0,0.0004610419548178884,0.0,0.0016136468418626096,0.03382065217689426,0.03239254343145004,0.03549811526006215,0.6883957712571237,0.6872886728687156,0.6897016475183391,6.915629322268326e-05,0.0,0.00041493775933609963
miracl,multilingual-e5-small,sw,32.0,0.43237492535347166,formal_bounded_record_dp,0.0,0.0,0.0,0.0,0.0,0.0,0.0008068234209313046,0.0,0.0025357307514983865,0.05729608320960223,0.055749947561748156,0.05899965246701135,0.6529693196000672,0.6518433637835682,0.6540309368431417,0.00013831258644536652,0.0,0.00048409405255878286
miracl,multilingual-e5-small,sw,64.0,0.26380843334171206,formal_bounded_record_dp,0.0,0.0,0.0,0.0,0.0,0.0,0.0038612263715998153,0.0005763024435223605,0.00829875518672199,0.09402396146654618,0.092319495820535,0.09570132800780982,0.5994589794418587,0.5984368637705335,0.6004911328932818,0.00020746887966804981,0.0,0.0006224066390041494
miracl,multilingual-e5-small,sw,128.0,0.16683264581484528,formal_bounded_record_dp,0.0005801564137354922,0.0,0.0016592554311952554,0.001037344398340249,0.0,0.002996772706316274,0.008863531581373905,0.0037675772245274316,0.014710696173351755,0.150218953592217,0.14842631340868476,0.15218139522528498,0.5239047471489454,0.523029548804997,0.5248139117730429,0.0012448132780082989,0.00048409405255878286,0.002076417704011056
miracl,multilingual-e5-small,sw,256.0,0.10865852949393662,formal_bounded_record_dp,0.004753673998839015,0.0015413655138254306,0.008446225653561004,0.0075726141078838165,0.0029039880129091743,0.012909751037344392,0.0430053349140486,0.028641984456299806,0.05886480767964169,0.23538211988563437,0.23327193641845934,0.23763550658587962,0.4261367202722311,0.42541892058914227,0.42688602226606226,0.005809128630705394,0.00401106500691563,0.007883817427385892
miracl,multilingual-e5-small,sw,512.0,0.0723951243591535,formal_bounded_record_dp,0.04162639463064196,0.03078533202419724,0.05473318077119969,0.062421787525521966,0.04657120628334321,0.08128371369294606,0.18569781993018505,0.1557768968583284,0.2134604491865902,0.36061518895718164,0.35802620987097894,0.3632493183931807,0.3146127672032748,0.3140998911118375,0.31514346809913857,0.0363762102351314,0.032157676348547715,0.040940525587828486
miracl,multilingual-e5-small,sw,1024.0,0.049054348512207455,formal_bounded_record_dp,0.22146566821610422,0.19205051962913136,0.25015158824491507,0.29941628795363234,0.26487366627148784,0.33617088190739647,0.533067410920108,0.499104220180465,0.5691596275439638,0.5244903316384796,0.5217203869067014,0.527416164030831,0.20760820884872766,0.2072632509269094,0.20796689748108682,0.16362378976486863,0.1526970954356847,0.17476486860304288
miracl,multilingual-e5-small,sw,2048.0,0.03364862959799442,formal_bounded_record_dp,0.4578120526796032,0.4238175519250189,0.4922269270070294,0.5800591121649213,0.5451812471184878,0.6141705155437003,0.7971415398801291,0.7702709650596061,0.8236773035631956,0.6934532399763128,0.6908488738506501,0.6961224244658959,0.12341829456044595,0.12320851659524598,0.12361694190495472,0.3908022130013831,0.3760719225449516,0.40726313969571226
miracl,multilingual-e5-small,sw,4096.0,0.023285155746839942,formal_bounded_record_dp,0.5877954978601898,0.5557162500298972,0.6212084671609704,0.7037509056181256,0.6697387085885529,0.7376066571165119,0.8900620760060595,0.8656793576697622,0.9111743603042877,0.8246354148102841,0.8226843925558676,0.8264648557696422,0.06809358055525853,0.06798212285704293,0.06819539555877391,0.5784923928077456,0.5637569156293223,0.5928112033195021
miracl,multilingual-e5-small,sw,8192.0,0.01621503157066274,formal_bounded_record_dp,0.6391072205140589,0.608087412272437,0.6679683339291289,0.7540423499967068,0.7231010422841336,0.7845044828097215,0.9273677797536718,0.9064072070737008,0.9462814908120925,0.9066892104378281,0.9055838676023478,0.9077903203569291,0.036155629511344496,0.03610111469413541,0.036208374766073075,0.706984785615491,0.6941908713692947,0.7197786998616874
miracl,multilingual-e5-small,sw,16384.0,0.011342138868479306,formal_bounded_record_dp,0.6605461937967807,0.6330106837198689,0.6901193878426424,0.7700298030692222,0.7405779490219324,0.8003931411776329,0.9412344398340248,0.9226513205558848,0.9576900151485214,0.9521417154734237,0.9515076983711106,0.9527891596707,0.019075627454363486,0.019050601743643418,0.019099464467923877,0.7909405255878286,0.7800778008298755,0.8006258644536655
miracl,multilingual-e5-small,sw,32768.0,0.007958795070825649,formal_bounded_record_dp,0.6691406267610089,0.6388363653898298,0.7000358794812067,0.7807449120727129,0.7509343097543305,0.8111105142264373,0.9446099255746558,0.9283107752091155,0.9605139794507015,0.9758699536628186,0.9755249729664236,0.9762159784052398,0.010272013151961771,0.010261307593226918,0.010282017158635685,0.8481327800829876,0.8389349930843708,0.856917358229599
